"UKA_app10.UKA10.contrast","UKA_app10.UKA10.Sgroup_contrast","UKA_app10.UKA10.Kinase Name","UKA_app10.UKA10.Kinase Uniprot ID","UKA_app10.UKA10.Kinase entrezid","UKA_app10.UKA10.Kinase Group","UKA_app10.UKA10.Kinase Family","UKA_app10.UKA10.Median Final score","UKA_app10.UKA10.Final score rank","UKA_app10.UKA10.Mean Significance Score","UKA_app10.UKA10.Mean Specificity Score","UKA_app10.UKA10.Median Kinase Statistic","UKA_app10.UKA10.Median Kinase Change","UKA_app10.UKA10.Mean peptide set size","UKA_app10.UKA10.Max Final score","UKA_app10.UKA10.SD Kinase Statistic","UKA_app10.UKA10.Mean Kinase Statistic"
"LMNA vs C_WT","Stretch_LMNA vs C_WT","AKT2","P31751",208,"AGC","Akt",1.5516028965422324,33,0.9208187539523752,0.6757624009893132,1.3385220290047297,0.350299726361804,22.0,1.8416375079047504,0.04348630469300627,1.3356380950234161
"LMNA vs C_WT","Stretch_LMNA vs C_WT","AKT3","Q9Y243",10000,"AGC","Akt",1.834458923277627,21,0.9208187539523752,1.0166808768829316,1.6811260778842045,0.4536374658346013,8.0,2.6655462488490693,0.15548579046621225,1.646836802253646
"LMNA vs C_WT","Stretch_LMNA vs C_WT","ARAF","P10398",369,"TKL","RAF",2.0048915422552596,14,1.3187587626244128,0.6990145197933559,1.7311493773547353,0.4832949638366652,3.0,2.103914914576715,0.0,1.7311493773547353
"LMNA vs C_WT","Stretch_LMNA vs C_WT","ATR","Q13535",545,"Atypical","PIKK",1.312292720375181,43,0.9208187539523752,0.39686765768297644,1.2860058968934143,0.3558260202407718,5.0,1.410273743745763,0.05194768060471514,1.3033217904283194
"LMNA vs C_WT","Stretch_LMNA vs C_WT","AURKA","O14965",6790,"CAMK","Aur",0.031236951802751454,99,0.026872146400301365,0.0045684752225717724,-0.06644581988972348,0.02159184217453447,4.0,0.03742232873360956,0.0,-0.06644581988972348
"LMNA vs C_WT","Stretch_LMNA vs C_WT","AURKB","Q96GD4",9212,"CAMK","Aur",0.32908651500053954,87,0.30980225607245365,0.03764541243847813,0.3335834672385976,0.1020625829696633,4.0,0.41710976406066735,0.3561519736577577,0.15409974319226352
"LMNA vs C_WT","Stretch_LMNA vs C_WT","BRAF","P15056",673,"TKL","RAF",2.0048915422552596,15,1.3187587626244128,0.6990145197933559,1.7311493773547353,0.4832949638366652,3.0,2.103914914576715,0.0,1.7311493773547353
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CAMK2A","Q9UQM7",815,"CAMK","CAMK2",1.4862498499181767,35,0.9208187539523752,0.5981889677897797,1.462776997193698,0.4437360252652814,6.0,1.6027554189896138,0.04033026780441972,1.458122658932173
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CAMK2B","Q13554",816,"CAMK","CAMK2",1.9570309266068198,17,0.9208187539523752,0.8849512995959228,1.9118765238783297,0.43600586056709933,5.0,2.415668775632469,0.45561495739697266,1.7593193226350003
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CAMK2D","Q13557",817,"CAMK","CAMK2",1.5406075122407692,34,0.9208187539523752,0.6040706296612491,1.44849817203772,0.45494848489761175,6.0,1.7166987712964503,0.06966526269148521,1.4496471584684418
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CAMK2G","Q13555",818,"CAMK","CAMK2",1.613454491340229,30,0.9208187539523752,0.6910725772681108,1.5592158491012942,0.4935426115989694,6.0,1.6466609046886953,0.0604889700671876,1.5778827850679802
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CAMK4","Q16566",814,"CAMK","CAMK1",1.455435902503957,36,0.9208187539523752,0.5186614110405502,1.3968435832078179,0.3860343992709989,9.0,1.5025174626326296,0.06282053652124626,1.3775280836208548
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK1","P06493",983,"CMGC","CDK",1.0343280287798933,64,0.8167616714547205,0.11282486253380064,0.8833594908320193,0.20318390641893888,7.0,1.0960422914768295,0.2621819586581763,0.7959703103754658
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK10","Q15131",8558,"CMGC","CDK",0.9265016012827385,67,0.7675464694437106,0.23941417616942678,0.9222883170396108,0.23486642837525337,4.0,1.2561767783962496,0.14705913216264438,1.034426231414793
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK11A","Q9UQ88",728642,"CMGC","CDK",0.21104015210414992,96,0.23784305293388094,0.03900841312454927,0.2793008937168403,0.1836899816989903,4.0,0.4161032874064869,0.08756116558225076,0.3358213830626015
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK13","Q14004",8621,"CMGC","CDK",0.2695157791502566,92,0.24764226672705586,0.02187351242320071,-0.24831859715550453,-0.08667112390200257,4.0,0.28262911376153815,0.003825465214486024,-0.24831859715550453
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK15","Q96Q40",65061,"CMGC","CDK",1.239577516576788,50,0.8827717894165745,0.3074386220635592,1.2045821149882159,0.3419342339038962,4.0,1.2753964846032833,0.09924187022197295,1.1715014915808917
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK17","Q00537",5128,"CMGC","CDK",0.07341885992908852,98,0.057495893831919276,0.015922966097169238,0.16059041245412087,0.02030444145202992,3.0,0.07341885992908852,,0.16059041245412087
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK18","Q07002",5129,"CMGC","CDK",0.4462819880802895,80,0.3526170298853802,0.09366495819490933,0.5907965430408465,0.16777340571086055,3.0,0.4462819880802895,,0.5907965430408465
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK2","P24941",1017,"CMGC","CDK",0.44616550059031246,81,0.4377919222439653,0.02647654936847895,0.54258735233702,0.15625232458115235,7.0,0.6025049367283762,0.10080569909729979,0.48549689286455877
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK3","Q00526",1018,"CMGC","CDK",0.39741049234343845,83,0.37770359024591227,0.04659837441305096,0.4992363649710505,0.03336052894592623,5.0,0.6896551124472763,0.08206704443359854,0.510644366148508
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK4","P11802",1019,"CMGC","CDK",0.3265883114972187,88,0.3637676728534468,0.07512265807326049,0.2951253076997149,-0.05750413735707216,3.0,1.3209356818786873,0.33555249190736713,0.40697613833550395
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK5","Q00535",1020,"CMGC","CDK",0.07452701208697385,97,0.07365755337434496,0.001451233494625127,0.02262947837717827,-0.10794755816459345,4.0,0.0771458812201663,0.0,0.02262947837717827
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK6","Q00534",1021,"CMGC","CDK",0.3398937782767559,86,0.26145447796984955,0.04437616561571927,0.4424615186989814,0.011840432882314955,4.0,0.35762254523718745,0.11817235984986925,0.40307073208235833
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK7","P50613",1022,"CMGC","CDK",0.7904849854573691,72,0.7048277973211166,0.05394287889776918,0.7612998072386606,0.1520970225334187,9.0,1.0298391569626864,0.2876655256031527,0.6235060849839585
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDK9","P50750",1025,"CMGC","CDK",0.322159539924246,89,0.3024497282725852,0.05298392516226164,-0.4112195885585255,-0.22744372487068154,4.0,0.4335389375093063,0.030306013027252526,-0.4314235972433605
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDKL1","Q00532",8814,"CMGC","CDKL",1.111932886592563,58,0.9208187539523752,0.22598443754733227,0.9170138802287067,0.24835371971130749,4.0,1.2323989319496647,0.14590191925554713,1.0235655767081207
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDKL4","Q5MAI5",344387,"CMGC","CDKL",0.2952480445342296,91,0.28066871301627333,0.014579331517956243,0.15342702058420807,-0.09972035884858126,3.0,0.29749364097846037,0.0,0.15342702058420807
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CDKL5","O76039",6792,"CMGC","CDKL",0.9134978010296306,69,0.7283883656562777,0.32858413630140476,0.9353108342845355,0.3999661505222334,4.0,1.7809396675511386,0.4440682084331407,1.019722732506956
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CHEK1","O14757",1111,"CAMK","CAMKL",0.5474040456069587,74,0.5279682315911205,0.07663838688948581,0.7003067893169552,0.20497669776280336,6.0,1.0574958938319194,0.10511922184360445,0.7005219622364346
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CHEK2","O96017",11200,"CAMK","RAD53",1.0757207139381184,61,0.8838562157820363,0.13401804226237438,1.0011620505367582,0.2943306565284688,16.0,1.1298302788635595,0.06595120801730674,0.9873667511138705
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CHUK","O15111",1147,"OTHER","IKK",2.38933983691012,10,0.9208187539523752,1.4325749752419337,2.235569175356433,0.6448956429958335,4.0,2.619788758288394,0.02296837139507657,2.2508814229531504
"LMNA vs C_WT","Stretch_LMNA vs C_WT","COQ8A","Q8NI60",56997,"Atypical","NA",0.22621355501880647,94,0.20059352865200294,0.008306354989654232,0.31187199179647296,0.11103950440883825,7.0,0.301474941064395,0.280235019482803,0.15910172974025705
"LMNA vs C_WT","Stretch_LMNA vs C_WT","CSNK1A1","P48729",1452,"CK1","CK1",2.8416375079047502,7,0.9650343104714905,1.8204402696611655,2.1673790816935323,0.5582160353660586,7.0,3.415668775632469,0.20920552063816117,2.0892048463171147
"LMNA vs C_WT","Stretch_LMNA vs C_WT","DAPK2","Q9UIK4",23604,"CAMK","DAPK",1.6904900857910476,28,0.9208187539523752,0.7584791343050353,1.7602895168185995,0.3843640089035061,3.0,1.7221616669979527,0.0,1.7602895168185995
"LMNA vs C_WT","Stretch_LMNA vs C_WT","DAPK3","O43293",1613,"CAMK","DAPK",0.21478409323802458,95,0.1804560644581313,0.03432802877989328,0.27994397715587854,0.10928722222646077,3.0,0.21478409323802458,,0.27994397715587854
"LMNA vs C_WT","Stretch_LMNA vs C_WT","DCLK2","Q8N568",166614,"CAMK","DCAMKL",0.7781790461199585,73,0.6828004267994731,0.1533322482916329,0.9243202121726056,0.24102171262104555,8.0,1.073987001129118,0.18447125894708125,0.9397712561314521
"LMNA vs C_WT","Stretch_LMNA vs C_WT","GSK3B","P49841",2932,"CMGC","GSK",0.9186526921958675,68,0.744727494896694,0.17521238730643404,0.9157451605872243,0.32205231984456173,3.0,0.9565591237555263,0.0,0.9157451605872243
"LMNA vs C_WT","Stretch_LMNA vs C_WT","IKBKB","O14920",3551,"OTHER","IKK",2.318758762624413,12,0.9208187539523752,1.3557960655358372,2.2897638675568124,0.6868278582890947,3.0,2.341035157335565,0.07020202194904591,2.2583685689096127
"LMNA vs C_WT","Stretch_LMNA vs C_WT","IKBKE","Q14164",9641,"OTHER","IKK",3.239577516576788,5,1.2303276495861823,1.7145582340138454,2.3309650033574054,0.6362199306487957,5.0,3.318758762624413,0.17433087872622294,2.2431104984147487
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK1","P28482",5594,"CMGC","MAPK",0.4768841992677164,79,0.4871707668068506,0.052940954621167435,0.6259880067941026,0.16145956913630605,7.0,0.8204482088348123,0.09197334175079674,0.6160756445724386
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK10","P53779",5602,"CMGC","MAPK",1.0794592834975203,60,0.9208187539523752,0.1641304016911175,0.9798027214340492,0.2690712647004603,11.0,1.1354889189416082,0.03665697288397973,0.9982760993516585
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK11","Q15759",5600,"CMGC","MAPK",0.812842444546332,70,0.6270879970298935,0.18575444751643855,0.9334970872819021,0.4018326997756878,3.0,0.8141746403870379,0.0,0.9334970872819021
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK12","P53778",6300,"CMGC","MAPK",0.32100843411638214,90,0.27916665873228697,0.023888610307766428,0.2905401723945159,0.09181377291678872,5.0,0.40420406410677917,0.15424101615371097,0.30285417842658996
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK13","O15264",5603,"CMGC","MAPK",1.1455724942121388,56,0.9208187539523752,0.4246515908527471,1.0452609932308656,0.3357064553669541,6.0,1.7332980331159122,0.3763642879154944,1.2712586639445842
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK14","Q16539",1432,"CMGC","MAPK",1.2955063029907015,45,0.9208187539523752,0.5891055337377018,1.2793834323364333,0.3336070908440456,6.0,2.0757207139381184,0.42814243281023273,1.4980475762451315
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK3","P27361",5595,"CMGC","MAPK",1.1256341642699512,57,0.888345857134989,0.2601282509982012,1.0500490510724247,0.3074299964037827,7.0,1.3017254233256326,0.15679536194762264,1.0880204902482675
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK7","Q13164",5598,"CMGC","MAPK",0.44616550059031246,82,0.42955827237204636,0.06479625328089085,0.54258735233702,0.179898083209993,5.0,0.8996294548824371,0.12313800311814722,0.5920935484684363
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK8","P45983",5599,"CMGC","MAPK",1.0720140529005715,62,0.9208187539523752,0.15520082114608377,0.9798027214340492,0.2690712647004603,11.0,1.1354889189416082,0.027710066876413864,0.9890394103928538
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPK9","P45984",5601,"CMGC","MAPK",1.171082438383314,53,0.8813312363983115,0.23990355148887021,1.063156264383685,0.2568083339267362,8.0,1.24504041227829,0.22197249831911173,1.0469008745847987
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPKAPK2","P49137",9261,"CAMK","MAPKAPK",1.0870343792958963,59,0.9023374848672058,0.1770200112435524,1.0592328319342084,0.2901898209865266,22.0,1.2064889942071422,0.06714718163879294,1.0588512183694005
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MAPKAPK3","Q16644",7867,"CAMK","MAPKAPK",1.2714838952402334,47,0.9023374848672058,0.29707690896364375,1.1984021058050816,0.3186635354469553,25.0,1.4379451703436215,0.1269628128569203,1.1281980691563755
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MTOR","P42345",2475,"Atypical","PIKK",1.7059749059046774,27,0.9208187539523752,0.78810053994429,1.638344128947128,0.447674560546867,5.0,1.8204482088348124,0.0168331216234463,1.6495662100294257
"LMNA vs C_WT","Stretch_LMNA vs C_WT","MYLK3","Q32MK0",91807,"CAMK","MLCK",1.2081690523251638,52,0.9208187539523752,0.2975179705431455,1.172315906951315,0.44230763117472655,3.0,1.239577516576788,0.0,1.172315906951315
"LMNA vs C_WT","Stretch_LMNA vs C_WT","NPR1","P16066",4881,"RGC","RGC",1.9295926782598802,18,0.9208187539523752,1.0353958470290767,1.5301848680223757,0.45495462417602023,15.0,2.0883098412461387,0.04972606672427758,1.5396384017436002
"LMNA vs C_WT","Stretch_LMNA vs C_WT","NPR2","P20594",4882,"RGC","RGC",4.017728766960431,1,1.3187587626244128,2.6989700043360187,3.0514871439827695,0.7603579759597796,4.0,4.017728766960431,0.17921559754236904,3.154957317466836
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PAK1","Q13153",5058,"STE","STE20",1.4156687756324693,37,0.9208187539523752,0.49779783098733976,1.4171828480701472,0.3996155261993401,5.0,1.452471423540218,0.0,1.4171828480701472
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PIM1","P11309",5292,"CAMK","PIM",1.2413908573402563,49,0.9208187539523752,0.3183296973711789,1.1772932280523618,0.3093110970828856,48.0,1.3144373888417702,0.01667938675454984,1.1741217146980707
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PIM2","Q9P1W9",11040,"CAMK","PIM",1.0574958938319194,63,0.8907002236983155,0.17281168704057998,1.0517680026391591,0.29237594774791376,30.0,1.3253225321268012,0.08702666970812577,1.0727082783703348
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PIM3","Q86V86",415116,"CAMK","PIM",2.0048915422552596,16,1.3187587626244128,0.6990145197933559,1.7311493773547353,0.4832949638366652,3.0,2.103914914576715,0.0,1.7311493773547353
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PKN1","Q16512",5585,"AGC","PKN",0.2685734900656313,93,0.24472749489669393,0.023845995168937397,0.2861945635478961,0.08395406305789144,4.0,0.5371469801312626,0.37634851838399364,0.2861945635478961
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PKN2","Q16513",5586,"AGC","PKN",0.5281218006927094,76,0.42021640338318983,0.10790539730951959,0.6909225677386939,0.1054872671762969,3.0,0.5281218006927094,,0.6909225677386939
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PLK3","Q9H4B4",1263,"CAMK","PLK",1.5590909179347823,32,0.9208187539523752,0.9540486162252286,1.6096830584858586,0.47773079077403874,4.0,2.4436974992327127,0.25496926363113354,1.8246858479015895
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKAA1","Q13131",5562,"CAMK","CAMKL",1.7937139555875676,24,0.9208187539523752,0.7884812075846392,1.544823686035719,0.4286977152029629,10.0,1.8563607647254567,0.12271113695640555,1.4992519588056357
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKACA","P17612",5566,"AGC","PKA",3.619788758288394,2,0.9208187539523752,2.6655222270400207,1.462098077461788,0.4119197179873768,47.0,3.619788758288394,0.035731304654048,1.470394614536253
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKACB","P22694",5567,"AGC","PKA",1.9208187539523753,19,0.9208187539523752,1.150375251872002,1.4459242118208295,0.4071339984093926,23.0,3.619788758288394,0.08987656737723802,1.4483130797770523
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKACG","P22612",5568,"AGC","PKA",1.282330644561827,46,0.9208187539523752,0.36368635652496506,1.2777712401017525,0.4727121591568017,3.0,1.3038184128314763,0.0,1.2777712401017525
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCA","P17252",5578,"AGC","PKC",1.5904049806031844,31,0.9208187539523752,0.6825719356059008,1.3331960833632062,0.3519845578981459,21.0,1.6703987516434813,0.02026992932469316,1.345902416963382
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCB","P05771",5579,"AGC","PKC",1.169539649969033,54,0.9208187539523752,0.23432251633354237,1.141325308783042,0.29739791505476854,17.0,1.3944794765625312,0.09859253894545719,1.1052947064135816
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCD","Q05655",5580,"AGC","PKC",1.410273743745763,38,0.9208187539523752,0.48385832634636583,1.2759557405331332,0.3492666482925395,18.0,1.5863650028014442,0.07307499691857686,1.2740607234363237
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCE","Q02156",5581,"AGC","PKC",1.2270918050287283,51,0.9208187539523752,0.33131767999032513,1.181366244856222,0.3326673998552213,16.0,1.5863650028014442,0.11432620487324062,1.1963698066218216
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCG","P05129",5582,"AGC","PKC",1.3187587626244128,42,0.848959822147106,0.3318374978381016,1.276980874552714,0.35464487075806134,10.0,1.4379451703436215,0.21727866453790287,1.1554540979837378
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCH","P24723",5583,"AGC","PKC",1.0188158626016457,65,0.8728894468235988,0.13156435529145838,0.8995346367388819,0.2650737166404774,10.0,1.1741845550147965,0.12109161375663043,0.9212441193381822
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCI","P41743",5584,"AGC","PKC",1.149966742310231,55,0.9208187539523752,0.25700317470372275,1.0937230507396245,0.3079265236854565,11.0,1.2793446434482756,0.06408416324335879,1.1288557565541246
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCQ","Q04759",5588,"AGC","PKC",0.8034148695360319,71,0.7330444727380372,0.05853575234497253,0.8631433100793457,0.223343578974406,16.0,0.8598189007340868,0.04903259946945078,0.8743847442168846
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKCZ","Q05513",5590,"AGC","PKC",0.3703457968458118,84,0.3526170298853802,0.01724106934869604,0.3357671862589739,0.09521500269572547,6.0,0.3767258934835874,0.0,0.3357671862589739
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKD1","Q15139",5587,"CAMK","PKD",1.8068754016455384,22,0.9208187539523752,0.8941974479362497,1.7026461817902412,0.4761925935745115,6.0,1.8873949984654255,0.0,1.7026461817902412
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKG1","Q13976",5592,"AGC","PKG",2.1726307269461747,13,0.9208187539523752,1.3250888114697865,1.4094724907634746,0.3908461230141775,34.0,2.774690718274137,0.06601233573458214,1.4086818789158344
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKG2","Q13237",5593,"AGC","PKG",2.415668775632469,9,0.9208187539523752,1.596902090672366,1.4715062307839633,0.40443673067622304,31.0,3.0177287669604316,0.057356565190282954,1.4745502487865263
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKX","P51817",5613,"AGC","PKA",3.619788758288394,3,0.9208187539523752,2.3619229203930243,1.7195875718676354,0.45178895337240593,27.0,3.619788758288394,0.12196951719531396,1.6424068100602358
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PRKY","O43930",,"AGC","PKA",1.8489367466462499,20,0.9208187539523752,0.9144687786446927,1.593518976410958,0.4692439635594587,8.0,1.9570309266068198,0.17106759995169185,1.6636158709496025
"LMNA vs C_WT","Stretch_LMNA vs C_WT","PSKH1","P11801",5681,"CAMK","PSK",1.4025921409320912,39,0.9208187539523752,0.48149819885830003,1.482512637561189,0.4587196012338097,4.0,1.432268037451931,0.045651055988187146,1.482512637561189
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RAF1","P04049",5894,"TKL","RAF",1.805541162556474,23,1.3187587626244128,0.5259406590107162,1.4168640408590738,0.39387650489806897,5.0,2.103914914576715,0.13718729593784032,1.4625931395050207
"LMNA vs C_WT","Stretch_LMNA vs C_WT","ROCK1","Q13464",6093,"AGC","DMPK",0.4877426387060366,78,0.5500208399885915,0.10937619572736405,0.46822749908292055,0.12787389755247958,3.0,0.9251835593548253,0.2707251739513631,0.6659372119598159
"LMNA vs C_WT","Stretch_LMNA vs C_WT","ROCK2","O75116",9475,"AGC","DMPK",0.4990503527454511,77,0.35042815091730845,0.06359113485569709,0.6567127315150327,0.07882410287856567,4.0,0.6669963152443019,0.299732800107688,0.5442016666664083
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KA1","Q15418",6195,"AGC-CAMK","RSK",1.3944794765625312,40,0.9208187539523752,0.6211061609606356,1.3373611308713482,0.37611312024732746,16.0,2.040005161671584,0.1027129585145259,1.3270637535116434
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KA2","Q15349",6196,"AGC-CAMK","RSK",1.7276941555979137,26,0.9208187539523752,0.7919236285088134,1.4300049465915106,0.37692015700869996,16.0,1.895512888687605,0.054521696777346675,1.4386602012442262
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KA3","P51812",6197,"AGC-CAMK","RSK",1.26185391128794,48,0.8236254823336421,0.29814887235342546,1.193551116222991,0.3047831246727358,16.0,1.4959371173213083,0.22793591971091515,1.087436344903586
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KA4","O75676",8986,"AGC-CAMK","RSK",0.34823998154635993,85,0.23249053334806125,0.03751464780666966,0.3652192401743184,0.19523644447326513,4.0,0.35556141053216145,0.198615313601919,0.257954711325402
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KA5","O75582",9252,"AGC-CAMK","RSK",1.7332980331159122,25,0.9208187539523752,0.8012321593715991,1.3279015650244603,0.33733037710189356,36.0,1.9570309266068198,0.030604601054594616,1.309877160080284
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KA6","Q9UK32",27330,"AGC-CAMK","RSK",0.9909468715009135,66,0.6106329511981214,0.2083638158743086,1.014632154353791,0.2657070188886536,11.0,1.4023048140744878,0.4925537901291673,0.8195828797836803
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KB1","P23443",6198,"AGC","RSK",1.3621101834192095,41,0.8838562157820363,0.503398616014462,1.312262407793442,0.3587262630462653,13.0,2.0883098412461387,0.14384074421865395,1.2920647712937363
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KB2","Q9UBS0",6199,"AGC","RSK",3.619788758288394,4,0.9208187539523752,2.3040402264482314,1.8333234616827696,0.4989590590650382,20.0,3.619788758288394,0.1844501209171333,1.8190038215017912
"LMNA vs C_WT","Stretch_LMNA vs C_WT","RPS6KL1","Q9Y6S9",83694,"OTHER","RSKL",0.5284938945805597,75,0.45842075605341914,0.06966576202615983,0.49836336302017914,0.19510412216186465,3.0,0.540390419268539,0.0,0.49836336302017914
"LMNA vs C_WT","Stretch_LMNA vs C_WT","SGK1","O00141",6446,"AGC","SGK",2.341035157335565,11,0.9208187539523752,1.071065229435148,1.6058402721366785,0.41247929226267926,15.0,2.7166987712964503,0.18774366835200176,1.485985480275445
"LMNA vs C_WT","Stretch_LMNA vs C_WT","SGK2","Q9HBY8",10110,"AGC","SGK",2.9208187539523753,6,0.9208187539523752,1.8603951259394884,1.8167058708945483,0.48482644557952587,12.0,3.619788758288394,0.16901641252883753,1.813437564574232
"LMNA vs C_WT","Stretch_LMNA vs C_WT","SGK3","Q96BR1",23678,"AGC","SGK",2.774690718274137,8,0.9208187539523752,1.8463081301754778,1.8678490452885723,0.47791757186253275,11.0,3.619788758288394,0.26584381015269837,1.8996455965276748
"LMNA vs C_WT","Stretch_LMNA vs C_WT","STK38L","Q9Y2H1",23012,"AGC","NDR",1.2975694635544748,44,0.9208187539523752,0.42227828219276875,1.2242275417829798,0.36624681949615123,7.0,1.473660722610156,0.19182815317538032,1.3349795776569344
